time,Irr,v_wind,T_amb,T_water,P_elec_wind,P_pv,P_req,Q_provided,T_in,T_out,SOC,P_CCreq,P_bat,P_export,P_CC,Q_heat
21600.0,0.0,9.36047668873441,272.957675471347,272.996140377077,1346421.0923790042,0.0,398788.58566479554,398788.58566479554,272.996140377077,363.5,0.98,0.0,0.0,954965.8729892238,0.0,0.0
22500.0,0.0,9.49972062577004,274.750207854003,274.430166283202,1402801.8308176673,0.0,392469.8146721225,392469.8146721225,274.430166283202,363.5,0.98,0.0,0.0,1004013.2451528718,0.0,0.0
23400.0,0.0,8.9675664048139,275.174874258989,274.769899407192,1179101.3730015976,0.0,390972.8432436783,390972.8432436783,274.769899407192,363.5,0.98,0.0,0.0,786631.5583294751,0.0,0.0
24300.0,0.0,9.26823653555758,276.192922532454,275.584338025963,1299310.900629922,0.0,387384.1694982304,387384.1694982304,275.584338025963,363.5,0.98,0.0,0.0,908338.0573862437,0.0,0.0
25200.0,0.0,9.26714443891307,275.114600700469,274.721680560375,1301406.2224083345,0.0,391185.31070975825,391185.31070975825,274.721680560375,363.5,0.98,0.0,0.0,914022.0529101042,0.0,0.0
26100.0,0.0,9.02302619157283,274.949587650069,274.589670120055,1201607.0495297073,0.0,391766.99039731553,391766.99039731553,274.589670120055,363.5,0.98,0.0,0.0,810421.7388199491,0.0,0.0
27000.0,0.0,9.15621139072886,275.407471471402,274.955977177122,1254557.5443810949,0.0,390152.92582796555,390152.92582796555,274.955977177122,363.5,0.98,0.0,0.0,862790.5539837794,0.0,0.0
27900.0,0.0,9.15234470603209,276.870726043679,276.126580834944,1249635.4583400001,0.0,384994.876447289,384994.876447289,276.126580834944,363.5,0.98,0.0,0.0,859482.5325120345,0.0,0.0
28800.0,58.4640699069607,8.84881859734527,275.448089166962,274.98847133357,1132313.99344754,95738.17282137243,390009.7463133433,390009.7463133433,274.98847133357,363.5,0.98,0.0,0.0,843057.2898216236,0.0,0.0
29700.0,51.6381956256368,8.78291750989707,277.005907900415,276.234726320332,1104068.2458932768,84319.0944171502,384518.35328746337,384518.35328746337,276.234726320332,363.5,0.98,0.0,0.0,798377.5939970836,0.0,0.0
30600.0,80.9770752280868,8.88981334978332,276.12778200015,275.53222560012,1146703.6222232927,132439.35512771035,387613.7933030502,387613.7933030502,275.53222560012,363.5,0.98,0.0,0.0,894624.6240635398,0.0,0.0
31500.0,83.2216788497793,8.56335548514666,273.279968004536,273.253974403629,1030297.6241787774,136821.44131791685,397652.4875225358,397652.4875225358,273.253974403629,363.5,0.98,0.0,0.0,779505.2721936441,0.0,0.0
32400.0,108.026179187209,8.55556951461542,274.353651131789,274.112920905431,1025474.9171702804,177253.5728658812,393867.6979893325,393867.6979893325,274.112920905431,363.5,0.98,0.0,0.0,805076.0025136259,0.0,0.0
33300.0,145.613536907447,8.47531568102634,274.054803757205,273.873843005764,997431.4038791158,239058.92574156998,394921.1507135494,394921.1507135494,273.873843005764,363.5,0.98,0.0,0.0,842622.6316313534,0.0,0.0
34200.0,218.10300914701,8.25916130609919,275.395018263776,274.946014611021,920790.5599902598,357190.55767504196,390196.8240402802,390196.8240402802,274.946014611021,363.5,0.98,0.0,0.0,883059.9669517523,0.0,0.0
35100.0,194.790059167287,8.02527666559569,275.113035460305,274.720428368244,845193.9167959198,319175.3734172642,391190.8282637166,391190.8282637166,274.720428368244,363.5,0.98,0.0,0.0,774172.4661729038,0.0,0.0
36000.0,237.069693411225,8.07654890881771,274.163551451646,273.960841161317,862991.6020775302,389128.41033439426,394537.8093670812,394537.8093670812,273.960841161317,363.5,0.98,0.0,0.0,860929.184148208,0.0,0.0
36900.0,260.641178239049,7.6694115220799,275.822361523753,275.287889219002,736717.4106375425,426521.80318650906,388690.41655711323,388690.41655711323,275.287889219002,363.5,0.98,0.0,0.0,768701.4044569703,0.0,0.0
37800.0,260.777934093273,7.71465218317654,273.918945124082,273.765156099265,752440.6990569081,428234.7019570152,395400.0595457649,395400.0595457649,273.765156099265,363.5,0.98,0.0,0.0,791984.9844568102,0.0,0.0
38700.0,315.01698883213,7.69512820799449,275.400750825772,274.950600660618,744725.2089417375,515902.61304175784,390176.6164575294,390176.6164575294,274.950600660618,363.5,0.98,0.0,0.0,865227.7624377303,0.0,0.0
39600.0,293.036168741571,7.25995012899613,276.64475302942,275.945802423536,623972.730646523,478811.06057175866,385791.44321587187,385791.44321587187,275.945802423536,363.5,0.98,0.0,0.0,712607.1747607524,0.0,0.0
40500.0,299.121352766509,6.95526834859728,276.92431756582,276.169454052656,548385.0316935823,488503.17162871023,384805.96351113886,384805.96351113886,276.169454052656,363.5,0.98,0.0,0.0,651096.7601064206,0.0,0.0
41400.0,364.33690435355,7.08315887970155,274.425413846321,274.170331077057,581838.2910956098,597739.7813665805,393614.7306436203,393614.7306436203,274.170331077057,363.5,0.98,0.0,0.0,794772.1089510515,0.0,0.0
42300.0,353.893787358271,6.65725018817801,276.536742416824,275.859393933459,481210.0202702171,578364.9973192186,386172.18631004286,386172.18631004286,275.859393933459,363.5,0.98,0.0,0.0,665960.2869458154,0.0,0.0
43200.0,368.47579430787,6.71936911610084,275.071639568726,274.687311654981,496128.9977642061,603815.7869501974,391336.7509602627,391336.7509602627,274.687311654981,363.5,0.98,0.0,0.0,713772.5984043607,0.0,0.0
44100.0,306.527233917743,6.44576320669472,274.65545404105,274.35436323284,438290.42023975716,502684.32182705234,392803.82684982294,392803.82684982294,274.35436323284,363.5,0.98,0.0,0.0,549637.9911065467,0.0,0.0
45000.0,324.916388937489,6.24899064820774,273.857013037555,273.715610430044,399946.6088081023,533619.5954189714,395618.3734103534,395618.3734103534,273.715610430044,363.5,0.98,0.0,0.0,540762.3773772507,0.0,0.0
45900.0,304.676126630129,6.35236934395995,276.326081144674,275.690864915739,418238.2226127128,498121.6281338488,386914.778381807,386914.778381807,275.690864915739,363.5,0.98,0.0,0.0,520741.47733620816,0.0,0.0
46800.0,270.609975816042,5.90646754495936,273.859354547639,273.717483638111,337717.83871877496,444428.6994797455,395610.11946407094,395610.11946407094,273.717483638111,363.5,0.98,0.0,0.0,395231.75981671346,0.0,0.0
47700.0,301.759529458888,5.80905392452871,275.672896312956,275.168317050365,320220.6180551487,493944.53420585475,389217.28929176024,389217.28929176024,275.168317050365,363.5,0.98,0.0,0.0,418555.03279693244,0.0,0.0
48600.0,279.357827542467,5.50988505314982,275.403146973367,274.952517578694,273384.69279761607,457501.67677136895,390168.16991114407,390168.16991114407,274.952517578694,363.5,0.98,0.0,0.0,341669.0802772247,0.0,0.0
49500.0,247.15006351546,5.51101921795435,272.981354974086,273.015083979269,274766.6090081518,406550.96383459674,398705.11417134746,398705.11417134746,273.015083979269,363.5,0.98,0.0,0.0,291149.40293160453,0.0,0.0
50400.0,253.311336811064,5.60693336056881,276.3622178702,275.71977429616,287583.6021856276,414116.754210468,386787.394522394,386787.394522394,275.71977429616,363.5,0.98,0.0,0.0,302995.24222474813,0.0,0.0
51300.0,236.959364075056,5.21207616170467,274.331149714314,274.094919771451,231861.35948319064,388828.1727976819,393947.0166702171,393947.0166702171,274.094919771451,363.5,0.98,0.0,0.0,233902.13775847858,0.0,0.0
52200.0,160.798247877126,4.99680636061148,275.025370820712,274.65029665657,204043.7652063169,263520.00969526864,391499.8507322084,391499.8507322084,274.65029665657,363.5,0.98,0.0,0.0,73616.75823136844,0.0,0.0
53100.0,155.942393333903,4.76341038621942,272.624825798915,272.729860639132,177543.9128538641,256685.15948344002,399961.89827851934,399961.89827851934,272.729860639132,363.5,0.98,0.0,0.0,42729.22160509572,0.0,0.0
54000.0,95.1461998230167,4.85522648122984,277.707720737199,276.79617658976,186274.89516669256,155162.21887496268,382044.42610027845,382044.42610027845,276.79617658976,363.5,0.98,0.0,-58524.78423686413,0.0,0.0,0.0
54900.0,67.7799465677715,4.62471897901034,277.037563630585,276.260050904468,161179.78174786168,110670.23656789225,384406.7651725231,384406.7651725231,276.260050904468,363.5,0.9695491456719886,0.0,-110194.40778452455,0.0,0.0,0.0
55800.0,48.6751578198108,4.49112185703627,276.424856431554,275.769885145243,147775.67452450664,79565.65081585852,386566.5902968556,386566.5902968556,275.769885145243,363.5,0.9498715728533235,0.0,-157065.43983215792,0.0,0.0,0.0
56700.0,42.3867079210202,4.2413009872036,275.184526922701,274.777621538161,124743.22758639525,69444.11114543173,390938.8170960612,390938.8170960612,274.777621538161,363.5,0.9218241728832952,0.0,-192379.25156502862,0.0,0.0,0.0
57600.0,34.7032159611114,4.38946493436774,274.545718391128,274.266574712902,138439.71448142748,56922.395737005005,393190.6507913602,393190.6507913602,274.266574712902,363.5,0.8874707351038258,0.0,-195576.7068776287,0.0,0.0,0.0
58500.0,0.0,4.2118109040955,275.993573698463,275.424858958771,121979.25513685665,0.0,388086.88463008916,388086.88463008916,275.424858958771,363.5,0.8525463231613921,0.0,-271211.39565450355,0.0,0.0,0.0
59400.0,0.0,4.4441971085282,273.936817182055,273.779453745644,143843.0808645089,0.0,395337.0596007729,395337.0596007729,273.779453745644,363.5,0.8041157167945164,0.0,-244243.80376558026,0.0,0.0,0.0
60300.0,0.0,4.17180951465995,275.415547207486,274.962437765989,118661.59222820222,0.0,390124.4584332315,390124.4584332315,274.962437765989,363.5,0.7605007518363771,0.0,-276675.4673725707,0.0,0.0,0.0
61200.0,0.0,4.16334077372977,274.712169748451,274.399735798761,118091.8306594528,0.0,392603.9009961962,392603.9009961962,274.399735798761,363.5,0.7110944183769895,0.0,-272032.62777377875,0.0,0.0,0.0
62100.0,0.0,4.06380842808661,275.98054292494,275.414434339952,109569.42154468702,0.0,388132.8187925906,388132.8187925906,275.414434339952,363.5,0.6625171634173862,0.0,-283034.4794515092,0.0,0.0,0.0
63000.0,0.0,4.07252557282855,274.62977365373,274.333818922984,110547.9661450138,0.0,392894.35156672524,392894.35156672524,274.333818922984,363.5,0.6119752920867596,0.0,-277584.8526475768,0.0,0.0,0.0
63900.0,0.0,4.14298559468974,274.643914761276,274.345131809021,116382.6803686614,0.0,392844.50341835595,392844.50341835595,274.345131809021,363.5,0.5624065683996923,0.0,-276511.6711980638,0.0,0.0,0.0
64800.0,0.0,3.84270696123424,276.836062808243,276.098850246595,92496.52265199034,0.0,385117.0661765824,385117.0661765824,276.098850246595,363.5,0.5130294842571809,0.0,-300347.9807663656,0.0,0.0,0.0
65700.0,0.0,4.1463093392926,276.104034736093,275.513227788874,116352.87871187396,0.0,387697.5036587088,387697.5036587088,275.513227788874,363.5,0.459395916263187,0.0,-268764.18746470846,0.0,0.0,0.0
66600.0,0.0,4.11308692966354,275.806927777591,275.275542222073,113639.85836746776,0.0,388744.82132463413,388744.82132463413,275.275542222073,363.5,0.41140231135877475,0.0,-274057.64529124106,0.0,0.0,0.0
67500.0,0.0,4.21618873242345,275.676954180829,275.171563344663,122430.60237348576,0.0,389202.9850939375,389202.9850939375,275.171563344663,363.5,0.362463446128196,0.0,-266314.2189511484,0.0,0.0,0.0
68400.0,0.0,4.21713594371247,275.098882668429,274.709106134743,122642.3142733336,0.0,391240.71759996394,391240.71759996394,274.709106134743,363.5,0.3149073356012052,0.0,-266560.6708206039,0.0,0.0,0.0
69300.0,0.0,4.11015784813964,275.359385797249,274.917508637799,113489.77330459746,0.0,390322.4303601825,390322.4303601825,274.917508637799,363.5,0.26730721581181166,0.0,-277750.94429536647,0.0,0.0,0.0
70200.0,0.0,4.11491480791563,274.264279685704,274.041423748563,114112.10368439478,0.0,347580.57591932756,440784.8981617575,274.041423748563,364.05664310942683,0.21770883290192478,350000.0,-99169.46425077869,172959.137574991,362461.25316500536,46602.16112121498
71100.0,0.0,3.92664527453485,276.81222703772,276.079781630176,98695.51921084119,0.0,338770.913847239,431631.2631971468,276.079781630176,364.05458880404865,0.2,350000.0,-0.0,101114.94329151363,361123.58080519695,46430.1746749539
72000.0,0.0,4.43184265312777,274.879293474229,274.533434779383,142401.4837520139,0.0,345454.13337635546,438575.42875733454,274.533434779383,364.0561472490503,0.2,350000.0,-0.0,153630.56990477492,362138.3709260298,46560.64769048955
72900.0,0.0,4.73530105763749,275.356132824421,274.914906259537,173550.7870564698,0.0,343805.4362262569,436862.3582949601,274.914906259537,364.05576279305245,0.2,350000.0,-0.0,178096.65368011434,361888.030267179,46528.461034351596
73800.0,0.0,4.55585194291941,276.023601277495,275.448881021996,154370.54655552466,0.0,341497.62891983596,434464.4427473741,275.448881021996,364.0552246406327,0.2,350000.0,-0.0,160565.11032926777,361537.6093293151,46483.40691376909
74700.0,0.0,4.4475726037631,274.195811507896,273.986649206317,144102.86951173202,0.0,347817.30824768514,441030.8736941192,273.986649206317,364.05669831250856,0.2,350000.0,-0.0,152605.24059189606,362497.1989583546,46606.782723217024
75600.0,0.0,4.90059581365277,277.402725087229,276.552180069783,191651.85462984498,0.0,336729.23576221784,429509.86787544197,276.552180069783,364.0541127097063,0.2,350000.0,-0.0,193834.54638215984,360813.5693292048,46390.31605661205
76500.0,0.0,4.76077870932694,274.546568740392,274.267254992314,176627.87902267225,0.0,346604.54665542237,439770.75987546943,274.267254992314,364.0564155113476,0.2,350000.0,-0.0,189898.6432604544,362313.0514112942,46583.10661002355
77400.0,0.0,5.04867223965972,275.544201856728,275.065361485382,210264.73946949028,0.0,343155.17764868797,436186.71039802965,275.065361485382,364.0556111607103,0.2,350000.0,-0.0,213660.1928140679,361789.29402521777,46515.766374670864
78300.0,0.0,5.14702118170619,274.400122627768,274.150098102215,223259.15406512373,0.0,347110.8917975091,440296.87524276046,274.150098102215,364.05653358483784,0.2,350000.0,-0.0,230103.97641643576,362389.9356204218,46592.991722625666
79200.0,0.0,5.21616917280515,276.736904173393,276.019523338715,231391.24161761836,0.0,339031.34661500837,431901.86455160036,276.019523338715,364.0546495337828,0.2,350000.0,-0.0,234280.34982010926,361163.1253089687,46435.25896829599
80100.0,0.0,5.65955336712115,274.282639235325,274.05611138826,296880.0946432221,0.0,347517.0968102199,440718.9405134511,274.05611138826,364.0566283068755,0.2,350000.0,-0.0,307848.74802821374,362451.6144014544,46600.92185161557
81000.0,0.0,5.69704147496273,274.141326281939,273.943061025551,302896.9268488394,0.0,348005.6937840767,441226.614736015,273.943061025551,364.05674224171014,0.2,350000.0,-0.0,305379.83003861946,362525.8037019821,46610.46047596913
81900.0,0.0,5.86066640323217,276.711294990661,275.999035992529,328211.0078461147,0.0,339119.8917121576,431993.8668884184,275.999035992529,364.05467018141576,0.2,350000.0,-0.0,330205.31406203797,361176.570129903,46436.98758813039
82800.0,0.0,6.00106115711672,274.952494888216,274.591995910572,353498.5754952596,0.0,345201.03563479206,438312.448824883,274.591995910572,364.0560882297545,0.2,0.0,14378.683783102024,0.0,362099.9401836866,46555.70659504543
83700.0,0.0,6.06568872779241,274.901614270076,274.551291416061,365076.7597613506,0.0,345376.9580499339,438495.2401234737,274.551291416061,364.0561292527087,0.20256762210412538,0.0,19875.724126558518,0.0,362126.65250821016,46559.141036769885
84600.0,0.0,6.40043356682151,274.01881977252,273.845055818016,429607.77256574325,0.0,348429.26648810296,441666.72581881273,273.845055818016,364.0568410136808,0.20611685855529654,0.0,84230.81451580935,0.0,362590.119619427,46618.72966535491
85500.0,0.0,6.44669554823347,275.105622555959,274.714498044767,438120.6029948603,0.0,344671.588664217,437762.32961916254,274.714498044767,364.0559647692006,0.22115807543311963,0.0,89691.33650675736,0.0,362019.5481581215,46545.370477472774
86400.0,0.0,12.1219992716248,272.741443633362,272.82315490669,332500.0,0.0,352845.86171956325,446255.76682905934,272.82315490669,364.0578709096362,0.23717438552361203,350000.0,-12171.588664216979,350000.0,363260.7420924849,46704.952554748066
87300.0,0.0,11.0089813392359,272.943153976321,272.984523181057,2190483.3855738887,0.0,352148.4375924495,445531.1118056462,272.984523181057,364.0577082788652,0.235000887547859,0.0,1837637.5238543255,0.0,363154.8441624315,46691.33710659834
88200.0,0.0,12.0796096790254,274.203563282973,273.992850626378,332500.0,0.0,347790.5060773708,441003.0250341695,273.992850626378,364.05669206257045,0.5631504453789885,350000.0,-19648.43759244948,350000.0,362493.1292764392,46606.25947839933
89100.0,0.0,12.2697878042663,275.328168777803,274.892535022243,332500.0,0.0,343902.12338922883,436962.8206042254,274.892535022243,364.05578533931555,0.5596417958089083,350000.0,-15290.506077370781,350000.0,361902.71139165346,46530.34860749831
90000.0,0.0,11.186016898435,275.148377985611,274.748702388489,2288625.5441401494,0.0,344523.75951590773,437608.7284878503,274.748702388489,364.0559302972524,0.556911348295092,0.0,1944723.4207509207,0.0,361997.10155755427,46542.484485971276
90900.0,0.0,11.800635756947,273.403028592241,273.352422873792,332500.0,0.0,350558.3969039832,443878.98804403073,273.352422873792,364.0573375008364,0.9041833877148993,350000.0,-12023.759515907732,350000.0,362913.40998907347,46660.295570023736
91800.0,0.0,13.4150599223581,271.299361939918,271.669489551934,332500.0,0.0,357831.9350736857,451436.5212117968,271.669489551934,364.05903360092043,0.9020362878013443,350000.0,-18058.3969039832,350000.0,364017.83498154307,46802.293069055544
92700.0,0.0,12.3296063148408,273.79078281836,273.662626254688,332500.0,0.0,349217.71625905624,442485.9605785776,273.662626254688,364.0570248705179,0.8988115740684901,350000.0,-25331.935073685716,350000.0,362709.839020361,46634.12215976071
93600.0,0.0,12.3040458151064,275.920834301717,275.366667441374,332500.0,0.0,341852.95114737493,434833.6385166431,275.366667441374,364.0553074974275,0.8942880142339034,350000.0,-16717.716259056237,350000.0,361591.5619915986,46490.34368463411
94500.0,0.0,12.5544308950044,272.780246490818,272.854197192654,332500.0,0.0,352711.6987976569,446116.3655213965,272.854197192654,364.0578396244848,0.8913027077590719,350000.0,-9352.95114737493,350000.0,363240.37059232057,46702.333361869794
95400.0,0.0,12.5145870310641,274.042760174791,273.864208139833,332500.0,0.0,348346.4912872289,441580.7186636322,273.864208139833,364.056821711517,0.8896325379113265,350000.0,-20211.69879765692,350000.0,362577.5509082347,46617.113688201614
96300.0,0.0,13.7776646576561,275.010688701942,274.638550961554,332500.0,0.0,344999.82746099675,438103.3844862346,274.638550961554,364.05604131047085,0.8860233059831735,350000.0,-15846.491287228884,350000.0,362069.3884314805,46551.77851261893
97200.0,0.0,13.7775773880025,271.581183167649,271.894946534119,332500.0,0.0,356857.52334610873,450424.06361847615,271.894946534119,364.0588063800309,0.8831935753961683,350000.0,-12499.827460996748,350000.0,363869.8788369843,46783.2701361837
98100.0,0.0,20.2770047903448,272.304378459384,272.473502767507,0.0,0.0,354357.037562025,447825.9464700081,272.473502767507,364.05822329734826,0.8809614633495617,350000.0,-356857.52334610873,350000.0,363490.20130882337,46734.45445399158
99000.0,0.0,12.7768512882265,272.78966941522,272.861735532176,332500.0,0.0,352679.1185405918,446082.5131695372,272.861735532176,364.0578320271676,0.8172369056091852,350000.0,-21857.037562025012,350000.0,363235.42355700955,46701.697314472665
99900.0,0.0,12.7922638395914,272.916246927035,272.962997541628,332500.0,0.0,352241.4701315172,445627.77679636754,272.962997541628,364.0577299729148,0.813333863187395,350000.0,-20179.118540591793,350000.0,363168.97036330664,46693.15333242514
100800.0,0.0,12.0548839733967,271.662109581155,271.959687664924,332500.0,0.0,356577.7160121261,450133.3312186702,271.959687664924,364.058741132385,0.8097304491622893,350000.0,-19741.470131517213,350000.0,363827.3924698936,46777.80760327204
101700.0,0.0,12.2099707151417,269.853124933355,270.512499946684,332500.0,0.0,362832.3756416129,456632.20377560996,270.512499946684,364.060199642463,0.8062051866388041,350000.0,-24077.716012126126,350000.0,364777.1094099887,46899.91406699855
102600.0,0.0,12.6809193101288,273.465387174334,273.402309739467,332500.0,0.0,350342.78882436344,443654.9615558284,273.402309739467,364.057287223671,0.8019055944937816,350000.0,-30332.375641612918,350000.0,362880.67173347465,46656.08636573246
103500.0,0.0,11.8872134373288,273.391601734009,273.343281387207,332500.0,0.0,350597.9058677314,443920.03963364015,273.343281387207,364.05734671384323,0.7964890988434936,350000.0,-17842.788824363437,350000.0,362919.4090896453,46661.06688295441
104400.0,0.0,11.4475740460957,272.937550086523,272.980040069219,332500.0,0.0,352167.81333636586,445551.24407468527,272.980040069219,364.0577127970516,0.7933028865534287,350000.0,-18097.905867731373,350000.0,363157.78620457544,46691.715369159705
